ychwanegai,ychwanegu,Verb,Verb.indic-imperf.p3.sg,2
enhuddo,enhuddo,Verb,Verb.inf,1
medrwn,medru,Verb,Verb.indic-imperf.p1.sg,4
achosi,achosi,Verb,Verb.inf,1
rhoddodd,rhoddi,Verb,Verb.indic-perf.p3.sg,14
prysurais,prysuro,Verb,Verb.indic-perf.p1.sg,4
gwau,gwau,Verb,Verb.inf,1
chwilio,chwilio,Verb,Verb.inf,34
nesaf,nesu,Verb,Verb.indic-pres.p1.sg,2
dangosais,dangos,Verb,Verb.indic-perf.p1.sg,2
ffafrio,ffafrio,Verb,Verb.inf,1
denu,denu,Verb,Verb.inf,2
gynhyrfu,cynhyrfu,Verb,Verb.inf,1
diorseddu,diorseddu,Verb,Verb.inf,1
ddisgyn,disgyn,Verb,Verb.inf,7
cafodd,cael,Verb,Verb.indic-perf.p3.sg,18
ddymunwn,dymuno,Verb,Verb.indic-imperf.p1.sg,2
cymerodd,cymryd,Verb,Verb.indic-perf.p3.sg,11
ruo,rhuo,Verb,Verb.inf,2
dyngodd,tyngu,Verb,Verb.indic-perf.p3.sg,1
chyflawnu,cyflawni,Verb,Verb.inf,1
gwnai,gwneud,Verb,Verb.indic-imperf.p3.sg,7
weinyddu,gweinyddu,Verb,Verb.inf,1
gwylient,gwylio,Verb,Verb.indic-imperf.p3.pl,2
rhwystro,rhwystro,Verb,Verb.inf,5
drechaf,trechu,Verb,Verb.indic-pres.p1.sg,1
awdurdodi,awdurdodi,Verb,Verb.inf,1
hatafaelu,atafaelu,Verb,Verb.inf,1
wrthwynebu,gwrthwynebu,Verb,Verb.inf,2
gyhuddo,cyhuddo,Verb,Verb.inf,3
dyrchafu,dyrchafu,Verb,Verb.inf,2
cyrhaeddais,cyrraedd,Verb,Verb.indic-perf.p1.sg,1
newid,newid,Verb,Verb.inf,14
hysbyswyd,hysbysu,Verb,Verb.indic-perf.p0,1
pharodd,paru,Verb,Verb.indic-perf.p3.sg,1
gwyddwn,gwybod,Verb,Verb.indic-imperf.p1.sg,4
gyfeiriais,cyfeirio,Verb,Verb.indic-perf.p1.sg,1
gadawaf,gadael,Verb,Verb.indic-pres.p1.sg,1
ddyfalu,dyfalu,Verb,Verb.inf,2
ymagorodd,ymagor,Verb,Verb.indic-perf.p3.sg,2
hoeliodd,hoelio,Verb,Verb.indic-perf.p3.sg,1
sefyll,sefyll,Verb,Verb.inf,33
allaswn,gallu,Verb,Verb.subj-perf.p1.sg,1
ruthro,rhuthro,Verb,Verb.inf,3
hoffrymu,offrymu,Verb,Verb.inf,1
meddyliais,meddwl,Verb,Verb.indic-perf.p1.sg,3
bwriedais,bwriadu,Verb,Verb.indic-perf.p1.sg,1
